appointment_id,customer_id,employee,service,category,appointment_date,revenue,month
2296,C0045,Rania,Facial,Skin Care,2025-12-16,246.11,2025-12
2297,C0280,Sara,Massage,Wellness,2025-12-24,260.66,2025-12
2298,C0053,Sara,Hair Styling,Hair,2025-12-24,158.76,2025-12
2299,C0249,Rania,Hair Color,Hair,2025-12-02,432.18,2025-12
2300,C0092,Sara,Lashes,Beauty,2025-12-20,246.37,2025-12
2301,C0297,Sara,Hair Color,Hair,2025-12-23,463.31,2025-12
2302,C0134,Maya,Massage,Wellness,2025-12-27,337.6,2025-12
2303,C0117,Nour,Facial,Skin Care,2025-12-28,286.2,2025-12
2304,C0114,Lina,Facial,Skin Care,2025-12-14,255.4,2025-12
2305,C0231,Aisha,Facial,Skin Care,2025-12-15,319.5,2025-12
2306,C0162,Nour,Nails,Nails,2025-12-03,137.28,2025-12
2307,C0280,Sara,Nails,Nails,2025-12-19,159.84,2025-12
2308,C0147,Rania,Lashes,Beauty,2025-12-17,250.9,2025-12
2309,C0047,Rania,Facial,Skin Care,2025-12-14,269.83,2025-12
2310,C0042,Nour,Hair Styling,Hair,2025-12-17,189.76,2025-12
2311,C0189,Sara,Massage,Wellness,2025-12-14,342.68,2025-12
2312,C0123,Lina,Hair Styling,Hair,2025-12-27,210.61,2025-12
2313,C0083,Sara,Waxing,Beauty,2025-12-17,103.35,2025-12
2314,C0132,Aisha,Hair Styling,Hair,2025-12-22,201.07,2025-12
2315,C0287,Lina,Massage,Wellness,2025-12-11,289.93,2025-12
2316,C0021,Rania,Nails,Nails,2025-12-21,156.91,2025-12
2317,C0231,Sara,Hair Color,Hair,2025-12-08,383.03,2025-12
2318,C0087,Sara,Hair Styling,Hair,2025-12-16,199.37,2025-12
2319,C0241,Lina,Facial,Skin Care,2025-12-25,303.88,2025-12
2320,C0282,Sara,Waxing,Beauty,2025-12-01,139.59,2025-12
2321,C0286,Nour,Hair Color,Hair,2025-12-20,402.75,2025-12
2322,C0067,Rania,Hair Styling,Hair,2025-12-12,211.08,2025-12
2323,C0200,Nour,Facial,Skin Care,2025-12-27,312.88,2025-12
2324,C0121,Nour,Hair Styling,Hair,2025-12-04,200.7,2025-12
2325,C0276,Sara,Nails,Nails,2025-12-05,174.95,2025-12
2326,C0146,Sara,Nails,Nails,2025-12-16,151.0,2025-12
2327,C0207,Nour,Hair Styling,Hair,2025-12-27,191.34,2025-12
2328,C0020,Maya,Facial,Skin Care,2025-12-13,304.76,2025-12
2329,C0165,Maya,Waxing,Beauty,2025-12-13,136.37,2025-12
2330,C0243,Sara,Facial,Skin Care,2025-12-22,267.76,2025-12
2331,C0225,Maya,Facial,Skin Care,2025-12-15,294.67,2025-12
2332,C0024,Rania,Facial,Skin Care,2025-12-15,292.58,2025-12
2333,C0274,Sara,Nails,Nails,2025-12-17,128.39,2025-12
2334,C0039,Sara,Lashes,Beauty,2025-12-08,232.36,2025-12
2335,C0180,Aisha,Hair Color,Hair,2025-12-27,428.56,2025-12
2336,C0049,Sara,Nails,Nails,2025-12-17,141.44,2025-12
2337,C0190,Rania,Hair Styling,Hair,2025-12-02,214.24,2025-12
2338,C0105,Lina,Nails,Nails,2025-12-23,145.41,2025-12
2339,C0147,Rania,Hair Color,Hair,2025-12-17,381.64,2025-12
2340,C0295,Aisha,Lashes,Beauty,2025-12-14,255.56,2025-12
2341,C0027,Maya,Hair Styling,Hair,2025-12-21,191.59,2025-12
2342,C0239,Nour,Hair Color,Hair,2025-12-24,487.93,2025-12
2343,C0230,Aisha,Hair Styling,Hair,2025-12-24,205.75,2025-12
2344,C0041,Sara,Lashes,Beauty,2025-12-24,299.43,2025-12
2345,C0084,Rania,Nails,Nails,2025-12-24,160.32,2025-12
2346,C0136,Nour,Facial,Skin Care,2025-12-26,292.24,2025-12
2347,C0178,Lina,Nails,Nails,2025-12-14,160.31,2025-12
2348,C0018,Nour,Waxing,Beauty,2025-12-21,137.49,2025-12
2349,C0028,Nour,Hair Color,Hair,2025-12-08,364.81,2025-12
2350,C0201,Aisha,Hair Color,Hair,2025-12-03,410.84,2025-12
2351,C0140,Lina,Nails,Nails,2025-12-18,170.05,2025-12
2352,C0052,Aisha,Nails,Nails,2025-12-17,175.56,2025-12
2353,C0256,Lina,Nails,Nails,2025-12-25,173.37,2025-12
2354,C0015,Maya,Hair Color,Hair,2025-12-15,426.92,2025-12
2355,C0168,Maya,Lashes,Beauty,2025-12-06,253.57,2025-12
2356,C0273,Rania,Lashes,Beauty,2025-12-12,253.67,2025-12
2357,C0047,Sara,Facial,Skin Care,2025-12-19,286.49,2025-12
2358,C0146,Nour,Hair Styling,Hair,2025-12-13,179.64,2025-12
2359,C0043,Sara,Hair Color,Hair,2025-12-08,359.73,2025-12
2360,C0023,Lina,Lashes,Beauty,2025-12-19,279.23,2025-12
2361,C0051,Maya,Lashes,Beauty,2025-12-08,264.82,2025-12
2362,C0139,Nour,Nails,Nails,2025-12-08,178.0,2025-12
2363,C0072,Maya,Facial,Skin Care,2025-12-06,333.65,2025-12
2364,C0125,Nour,Waxing,Beauty,2025-12-06,143.01,2025-12
2365,C0023,Maya,Hair Styling,Hair,2025-12-15,197.44,2025-12
2366,C0264,Rania,Lashes,Beauty,2025-12-13,296.94,2025-12
2367,C0251,Maya,Facial,Skin Care,2025-12-17,284.35,2025-12
2368,C0213,Nour,Hair Color,Hair,2025-12-20,395.48,2025-12
2369,C0083,Nour,Facial,Skin Care,2025-12-03,301.47,2025-12
2370,C0106,Nour,Hair Color,Hair,2025-12-27,479.22,2025-12
2371,C0262,Aisha,Nails,Nails,2025-12-19,145.16,2025-12
2372,C0155,Nour,Massage,Wellness,2025-12-05,271.81,2025-12
2373,C0280,Nour,Waxing,Beauty,2025-12-21,141.12,2025-12
2374,C0247,Rania,Lashes,Beauty,2025-12-09,293.21,2025-12
2375,C0081,Sara,Nails,Nails,2025-12-11,173.35,2025-12
2376,C0139,Rania,Hair Color,Hair,2025-12-13,432.63,2025-12
2377,C0105,Maya,Hair Styling,Hair,2025-12-05,213.13,2025-12
2378,C0298,Lina,Hair Color,Hair,2025-12-28,423.35,2025-12
2379,C0028,Maya,Massage,Wellness,2025-12-27,264.31,2025-12
2380,C0001,Rania,Facial,Skin Care,2025-12-21,242.76,2025-12
2381,C0183,Aisha,Nails,Nails,2025-12-15,149.0,2025-12
2382,C0217,Nour,Lashes,Beauty,2025-12-01,270.88,2025-12
2383,C0087,Lina,Hair Styling,Hair,2025-12-14,213.2,2025-12
2384,C0053,Lina,Facial,Skin Care,2025-12-12,324.55,2025-12
2385,C0102,Lina,Lashes,Beauty,2025-12-28,260.12,2025-12
2386,C0250,Maya,Waxing,Beauty,2025-12-06,107.37,2025-12
2387,C0013,Maya,Lashes,Beauty,2025-12-19,212.81,2025-12
2388,C0213,Aisha,Nails,Nails,2025-12-17,143.12,2025-12
2389,C0226,Sara,Nails,Nails,2025-12-24,176.87,2025-12
2390,C0054,Nour,Hair Styling,Hair,2025-12-13,202.78,2025-12
2391,C0122,Sara,Hair Color,Hair,2025-12-17,497.48,2025-12
2392,C0244,Nour,Hair Color,Hair,2025-12-25,417.87,2025-12
2393,C0286,Maya,Hair Color,Hair,2025-12-13,447.18,2025-12
2394,C0050,Rania,Hair Styling,Hair,2025-12-25,162.26,2025-12
2395,C0094,Aisha,Nails,Nails,2025-12-06,145.9,2025-12
2396,C0098,Rania,Hair Styling,Hair,2025-12-17,197.4,2025-12
2397,C0068,Aisha,Massage,Wellness,2025-12-02,309.7,2025-12
